Image Name,Rank,Predicted Label,Confidence
airport_terminal01.jpg,1,airport_terminal,0.3412403464317322
airport_terminal01.jpg,2,subway_station_platform,0.16653786599636078
airport_terminal01.jpg,3,train_station_platform,0.11406327039003372
airport_terminal01.jpg,4,ticket_booth,0.09972522407770157
airport_terminal01.jpg,5,arcade,0.056592151522636414
bathroom01.jpg,1,attic,0.45505043864250183
bathroom01.jpg,2,alcove,0.2624831199645996
bathroom01.jpg,3,entrance_hall,0.04081627354025841
bathroom01.jpg,4,artists_loft,0.04021341726183891
bathroom01.jpg,5,bedroom,0.03963371366262436
bathroom02.jpg,1,bathroom,0.5454484820365906
bathroom02.jpg,2,alcove,0.09211099147796631
bathroom02.jpg,3,shower,0.07709017395973206
bathroom02.jpg,4,attic,0.04886527359485626
bathroom02.jpg,5,jacuzzi_indoor,0.03167520835995674
bathroom03.jpg,1,bathroom,0.3472892642021179
bathroom03.jpg,2,shower,0.22011078894138336
bathroom03.jpg,3,utility_room,0.04582987725734711
bathroom03.jpg,4,bedroom,0.03860794007778168
bathroom03.jpg,5,bedchamber,0.02883620373904705
beach01.jpg,1,desert_vegetation,0.873577892780304
beach01.jpg,2,desert_road,0.02302256040275097
beach01.jpg,3,beach_house,0.013137050904333591
beach01.jpg,4,snowfield,0.009882559068500996
beach01.jpg,5,beach,0.00975637324154377
beach02.jpg,1,desert_vegetation,0.8459020853042603
beach02.jpg,2,coast,0.03719598799943924
beach02.jpg,3,beach,0.02776302769780159
beach02.jpg,4,ocean,0.01651257835328579
beach02.jpg,5,cliff,0.00877666287124157
beach03.jpg,1,desert_vegetation,0.36626318097114563
beach03.jpg,2,beach,0.19610600173473358
beach03.jpg,3,ocean,0.10030950605869293
beach03.jpg,4,coast,0.07149216532707214
beach03.jpg,5,sky,0.06113649532198906
beach04.jpg,1,desert_vegetation,0.21669870615005493
beach04.jpg,2,coast,0.1778600811958313
beach04.jpg,3,lagoon,0.16429004073143005
beach04.jpg,4,beach,0.15381796658039093
beach04.jpg,5,ocean,0.11395394802093506
beach05.jpg,1,desert_vegetation,0.11261734366416931
beach05.jpg,2,coast,0.09161673486232758
beach05.jpg,3,lagoon,0.08591080456972122
beach05.jpg,4,ocean,0.0684661790728569
beach05.jpg,5,hot_spring,0.05407264083623886
bedroom01.jpg,1,bedchamber,0.429989755153656
bedroom01.jpg,2,bedroom,0.18544918298721313
bedroom01.jpg,3,hotel_room,0.1457432508468628
bedroom01.jpg,4,living_room,0.04061012342572212
bedroom01.jpg,5,television_room,0.03575725853443146
bedroom02.jpg,1,entrance_hall,0.27023133635520935
bedroom02.jpg,2,attic,0.14490342140197754
bedroom02.jpg,3,bedchamber,0.11602316051721573
bedroom02.jpg,4,artists_loft,0.10116121172904968
bedroom02.jpg,5,alcove,0.05691919103264809
bedroom03.jpg,1,bedroom,0.24058499932289124
bedroom03.jpg,2,attic,0.2323128581047058
bedroom03.jpg,3,bedchamber,0.17969509959220886
bedroom03.jpg,4,youth_hostel,0.10488241910934448
bedroom03.jpg,5,hotel_room,0.05868867412209511
bedroom04.jpg,1,television_room,0.2639492452144623
bedroom04.jpg,2,bedroom,0.15730194747447968
bedroom04.jpg,3,hotel_room,0.1544875055551529
bedroom04.jpg,4,bedchamber,0.13723810017108917
bedroom04.jpg,5,recreation_room,0.0506562665104866
bedroom05.jpg,1,living_room,0.14812900125980377
bedroom05.jpg,2,recreation_room,0.13851004838943481
bedroom05.jpg,3,playroom,0.12717635929584503
bedroom05.jpg,4,dining_room,0.08628726750612259
bedroom05.jpg,5,television_room,0.0813421979546547
bedroom06.jpg,1,bedchamber,0.3087093234062195
bedroom06.jpg,2,hotel_room,0.24773669242858887
bedroom06.jpg,3,bedroom,0.16053169965744019
bedroom06.jpg,4,television_room,0.07234439998865128
bedroom06.jpg,5,alcove,0.04970906302332878
bedroom07.jpg,1,entrance_hall,0.17187200486660004
bedroom07.jpg,2,attic,0.13201744854450226
bedroom07.jpg,3,living_room,0.07454221695661545
bedroom07.jpg,4,basement,0.05619373917579651
bedroom07.jpg,5,television_room,0.055846210569143295
bedroom08.jpg,1,television_room,0.4347774386405945
bedroom08.jpg,2,hotel_room,0.21231959760189056
bedroom08.jpg,3,living_room,0.11321789771318436
bedroom08.jpg,4,bedroom,0.04039257764816284
bedroom08.jpg,5,bedchamber,0.03196357935667038
building_facade01.jpg,1,downtown,0.24554511904716492
building_facade01.jpg,2,promenade,0.1554253101348877
building_facade01.jpg,3,skyscraper,0.12444504350423813
building_facade01.jpg,4,industrial_area,0.06219428405165672
building_facade01.jpg,5,plaza,0.05197852849960327
building_facade02.jpg,1,excavation,0.11750255525112152
building_facade02.jpg,2,construction_site,0.09868254512548447
building_facade02.jpg,3,train_station_platform,0.07411284744739532
building_facade02.jpg,4,railroad_track,0.06920915842056274
building_facade02.jpg,5,kasbah,0.05430519953370094
building_facade03.jpg,1,medina,0.43258345127105713
building_facade03.jpg,2,courtyard,0.10269536077976227
building_facade03.jpg,3,mosque_outdoor,0.07047905027866364
building_facade03.jpg,4,mausoleum,0.06704646348953247
building_facade03.jpg,5,kasbah,0.06434735655784607
building_facade04.jpg,1,pavilion,0.17907413840293884
building_facade04.jpg,2,patio,0.0866694524884224
building_facade04.jpg,3,gazebo_exterior,0.06633162498474121
building_facade04.jpg,4,porch,0.05730022117495537
building_facade04.jpg,5,promenade,0.04837222397327423
building_facade05.jpg,1,museum_outdoor,0.2894999384880066
building_facade05.jpg,2,plaza,0.17321288585662842
building_facade05.jpg,3,hangar_outdoor,0.10229281336069107
building_facade05.jpg,4,library_outdoor,0.03219200670719147
building_facade05.jpg,5,promenade,0.029745664447546005
entrance_hall01.jpg,1,alcove,0.4288620054721832
entrance_hall01.jpg,2,entrance_hall,0.26669132709503174
entrance_hall01.jpg,3,bedchamber,0.10575106739997864
entrance_hall01.jpg,4,bow_window_indoor,0.07353635877370834
entrance_hall01.jpg,5,living_room,0.025043118745088577
entrance_hall02.jpg,1,entrance_hall,0.8489705920219421
entrance_hall02.jpg,2,corridor,0.04738863557577133
entrance_hall02.jpg,3,lobby,0.02421300671994686
entrance_hall02.jpg,4,elevator_lobby,0.013661886565387249
entrance_hall02.jpg,5,staircase,0.009957725182175636
entrance_hall03.jpg,1,entrance_hall,0.5032482743263245
entrance_hall03.jpg,2,ballroom,0.21235109865665436
entrance_hall03.jpg,3,elevator_lobby,0.08836709707975388
entrance_hall03.jpg,4,corridor,0.05520729348063469
entrance_hall03.jpg,5,lobby,0.04819662496447563
entrance_hall04.jpg,1,entrance_hall,0.6357991695404053
entrance_hall04.jpg,2,ballroom,0.08095058798789978
entrance_hall04.jpg,3,corridor,0.07416197657585144
entrance_hall04.jpg,4,lobby,0.0565970316529274
entrance_hall04.jpg,5,elevator_lobby,0.04181070998311043
entrance_hall05.jpg,1,entrance_hall,0.8359212279319763
entrance_hall05.jpg,2,lobby,0.0470590814948082
entrance_hall05.jpg,3,corridor,0.036663249135017395
entrance_hall05.jpg,4,ballroom,0.022681234404444695
entrance_hall05.jpg,5,elevator_lobby,0.010750742629170418
forest_path01.jpg,1,forest_broadleaf,0.43346521258354187
forest_path01.jpg,2,forest_path,0.24344198405742645
forest_path01.jpg,3,pasture,0.06899891048669815
forest_path01.jpg,4,cemetery,0.05215498059988022
forest_path01.jpg,5,orchard,0.03658386692404747
forest_path02.jpg,1,forest_path,0.18528327345848083
forest_path02.jpg,2,forest_broadleaf,0.15504120290279388
forest_path02.jpg,3,orchard,0.13114140927791595
forest_path02.jpg,4,snowfield,0.11467301100492477
forest_path02.jpg,5,igloo,0.0833972692489624
forest_path03.jpg,1,forest_path,0.31824105978012085
forest_path03.jpg,2,forest_broadleaf,0.150721475481987
forest_path03.jpg,3,park,0.08638747036457062
forest_path03.jpg,4,tree_farm,0.07550919055938721
forest_path03.jpg,5,bamboo_forest,0.04733579605817795
forest_path04.jpg,1,forest_path,0.6729257702827454
forest_path04.jpg,2,bamboo_forest,0.06157192960381508
forest_path04.jpg,3,forest_broadleaf,0.04711950942873955
forest_path04.jpg,4,rainforest,0.03231855109333992
forest_path04.jpg,5,forest_road,0.02955428510904312
forest_path05.jpg,1,forest_broadleaf,0.6335292458534241
forest_path05.jpg,2,forest_path,0.21022266149520874
forest_path05.jpg,3,pasture,0.02574838511645794
forest_path05.jpg,4,swamp,0.017926087602972984
forest_path05.jpg,5,orchard,0.017084388062357903
hangar_indoor01.jpg,1,hangar_indoor,0.29691752791404724
hangar_indoor01.jpg,2,arena_rodeo,0.29417145252227783
hangar_indoor01.jpg,3,parking_garage_indoor,0.11474717408418655
hangar_indoor01.jpg,4,airport_terminal,0.04578865319490433
hangar_indoor01.jpg,5,hangar_outdoor,0.03829192742705345
hangar_indoor02.jpg,1,arena_rodeo,0.9151095747947693
hangar_indoor02.jpg,2,hangar_indoor,0.04972093552350998
hangar_indoor02.jpg,3,artists_loft,0.009125150740146637
hangar_indoor02.jpg,4,ballroom,0.007226778659969568
hangar_indoor02.jpg,5,stable,0.006350292824208736
hangar_indoor03.jpg,1,arcade,0.1983100324869156
hangar_indoor03.jpg,2,corridor,0.12874417006969452
hangar_indoor03.jpg,3,artists_loft,0.07404370605945587
hangar_indoor03.jpg,4,art_studio,0.058988023549318314
hangar_indoor03.jpg,5,bazaar_indoor,0.04696187376976013
highway01.jpg,1,desert_sand,0.7040884494781494
highway01.jpg,2,highway,0.08539264649152756
highway01.jpg,3,field_wild,0.08354541659355164
highway01.jpg,4,desert_vegetation,0.026181573048233986
highway01.jpg,5,badlands,0.016141492873430252
highway02.jpg,1,desert_sand,0.5113089680671692
highway02.jpg,2,campsite,0.09119480848312378
highway02.jpg,3,desert_vegetation,0.07700478285551071
highway02.jpg,4,desert_road,0.0686807930469513
highway02.jpg,5,badlands,0.05546753481030464
highway03.jpg,1,desert_sand,0.6870613098144531
highway03.jpg,2,highway,0.09089786559343338
highway03.jpg,3,desert_vegetation,0.04264784976840019
highway03.jpg,4,campsite,0.03589645028114319
highway03.jpg,5,forest_road,0.022247180342674255
highway04.jpg,1,desert_sand,0.39914098381996155
highway04.jpg,2,desert_vegetation,0.15700608491897583
highway04.jpg,3,badlands,0.05672095715999603
highway04.jpg,4,field_wild,0.048477571457624435
highway04.jpg,5,coast,0.0460367389023304
highway05.jpg,1,desert_sand,0.2845938205718994
highway05.jpg,2,field_wild,0.13225996494293213
highway05.jpg,3,highway,0.12441416829824448
highway05.jpg,4,desert_vegetation,0.052139971405267715
highway05.jpg,5,valley,0.051808714866638184
highway06.jpg,1,desert_sand,0.7870591878890991
highway06.jpg,2,highway,0.08768460154533386
highway06.jpg,3,desert_vegetation,0.022471340373158455
highway06.jpg,4,badlands,0.02014124020934105
highway06.jpg,5,campsite,0.019320327788591385
highway07.jpg,1,desert_sand,0.7489656209945679
highway07.jpg,2,highway,0.1200670599937439
highway07.jpg,3,badlands,0.030669277533888817
highway07.jpg,4,desert_vegetation,0.028260381892323494
highway07.jpg,5,runway,0.026282377541065216
hospital_room01.jpg,1,bank_vault,0.5768281817436218
hospital_room01.jpg,2,shower,0.1780240535736084
hospital_room01.jpg,3,clean_room,0.09489211440086365
hospital_room01.jpg,4,operating_room,0.0814904272556305
hospital_room01.jpg,5,bathroom,0.034574124962091446
hospital_room02.jpg,1,operating_room,0.9395567774772644
hospital_room02.jpg,2,clean_room,0.016215238720178604
hospital_room02.jpg,3,hospital_room,0.010475647635757923
hospital_room02.jpg,4,bank_vault,0.0026615187525749207
hospital_room02.jpg,5,hangar_indoor,0.002612466923892498
hospital_room03.jpg,1,bathroom,0.23669643700122833
hospital_room03.jpg,2,hotel_room,0.13030657172203064
hospital_room03.jpg,3,shower,0.08538911491632462
hospital_room03.jpg,4,bedroom,0.0764150321483612
hospital_room03.jpg,5,jacuzzi_indoor,0.07426252216100693
hospital_room04.jpg,1,operating_room,0.8794777393341064
hospital_room04.jpg,2,lobby,0.014224112033843994
hospital_room04.jpg,3,hospital_room,0.013973145745694637
hospital_room04.jpg,4,elevator_lobby,0.013453999534249306
hospital_room04.jpg,5,reception,0.012070397846400738
living_room01.jpg,1,entrance_hall,0.17096643149852753
living_room01.jpg,2,attic,0.151479572057724
living_room01.jpg,3,living_room,0.11969006061553955
living_room01.jpg,4,television_room,0.11156734079122543
living_room01.jpg,5,artists_loft,0.07686910778284073
living_room02.jpg,1,food_court,0.0734914243221283
living_room02.jpg,2,lobby,0.0715915784239769
living_room02.jpg,3,beer_hall,0.06971874088048935
living_room02.jpg,4,sushi_bar,0.05090947076678276
living_room02.jpg,5,restaurant,0.050722744315862656
living_room03.jpg,1,artists_loft,0.2581109404563904
living_room03.jpg,2,dining_room,0.17558281123638153
living_room03.jpg,3,wet_bar,0.09390287846326828
living_room03.jpg,4,living_room,0.09382884949445724
living_room03.jpg,5,entrance_hall,0.06031809747219086
living_room04.jpg,1,living_room,0.1149144247174263
living_room04.jpg,2,artists_loft,0.10138686746358871
living_room04.jpg,3,recreation_room,0.08756989985704422
living_room04.jpg,4,television_room,0.07736075669527054
living_room04.jpg,5,entrance_hall,0.07472606003284454
living_room05.jpg,1,corridor,0.243666410446167
living_room05.jpg,2,artists_loft,0.1462099552154541
living_room05.jpg,3,entrance_hall,0.13559389114379883
living_room05.jpg,4,lobby,0.06932958215475082
living_room05.jpg,5,reception,0.05712280049920082
living_room06.jpg,1,bedroom,0.18272022902965546
living_room06.jpg,2,bedchamber,0.14911982417106628
living_room06.jpg,3,youth_hostel,0.115079864859581
living_room06.jpg,4,hotel_room,0.07811266928911209
living_room06.jpg,5,childs_room,0.06281056255102158
living_room07.jpg,1,artists_loft,0.1503899246454239
living_room07.jpg,2,entrance_hall,0.11682571470737457
living_room07.jpg,3,conference_room,0.08923518657684326
living_room07.jpg,4,art_gallery,0.0668472945690155
living_room07.jpg,5,airport_terminal,0.05123373121023178
mountain01.jpg,1,desert_road,0.7344438433647156
mountain01.jpg,2,badlands,0.03939561918377876
mountain01.jpg,3,tree_farm,0.03349999338388443
mountain01.jpg,4,desert_sand,0.024599507451057434
mountain01.jpg,5,mountain,0.017509080469608307
mountain02.jpg,1,desert_road,0.5476657152175903
mountain02.jpg,2,desert_sand,0.09142895042896271
mountain02.jpg,3,badlands,0.07850147038698196
mountain02.jpg,4,desert_vegetation,0.0761757493019104
mountain02.jpg,5,butte,0.04012817144393921
mountain03.jpg,1,tundra,0.24840661883354187
mountain03.jpg,2,mountain_path,0.14461255073547363
mountain03.jpg,3,desert_road,0.10572746396064758
mountain03.jpg,4,mountain,0.07229313999414444
mountain03.jpg,5,valley,0.06392020732164383
mountain04.jpg,1,desert_road,0.4290076196193695
mountain04.jpg,2,desert_vegetation,0.18232527375221252
mountain04.jpg,3,desert_sand,0.10569681972265244
mountain04.jpg,4,badlands,0.06116276606917381
mountain04.jpg,5,mountain_path,0.04650702327489853
mountain05.jpg,1,desert_road,0.4580991566181183
mountain05.jpg,2,mountain_path,0.1033826619386673
mountain05.jpg,3,desert_vegetation,0.08877718448638916
mountain05.jpg,4,badlands,0.05529887229204178
mountain05.jpg,5,butte,0.05041789636015892
museum_indoor01.jpg,1,bank_vault,0.7854282855987549
museum_indoor01.jpg,2,entrance_hall,0.03068958781659603
museum_indoor01.jpg,3,corridor,0.028593184426426888
museum_indoor01.jpg,4,artists_loft,0.017121905460953712
museum_indoor01.jpg,5,museum_indoor,0.012505234219133854
museum_indoor02.jpg,1,artists_loft,0.23626276850700378
museum_indoor02.jpg,2,art_studio,0.09113772213459015
museum_indoor02.jpg,3,entrance_hall,0.08651777356863022
museum_indoor02.jpg,4,art_gallery,0.07124444842338562
museum_indoor02.jpg,5,recreation_room,0.05321694537997246
museum_indoor03.jpg,1,bank_vault,0.30561792850494385
museum_indoor03.jpg,2,museum_indoor,0.16188640892505646
museum_indoor03.jpg,3,staircase,0.05620281398296356
museum_indoor03.jpg,4,science_museum,0.05619150400161743
museum_indoor03.jpg,5,natural_history_museum,0.04990795627236366
museum_indoor04.jpg,1,bank_vault,0.3299786150455475
museum_indoor04.jpg,2,museum_indoor,0.14846985042095184
museum_indoor04.jpg,3,science_museum,0.1294606477022171
museum_indoor04.jpg,4,natural_history_museum,0.0511329285800457
museum_indoor04.jpg,5,artists_loft,0.025805555284023285
museum_indoor05.jpg,1,lobby,0.276046484708786
museum_indoor05.jpg,2,reception,0.16054460406303406
museum_indoor05.jpg,3,museum_indoor,0.04097641259431839
museum_indoor05.jpg,4,bedchamber,0.035096425563097
museum_indoor05.jpg,5,ballroom,0.032656487077474594
park01.jpg,1,residential_neighborhood,0.1969568282365799
park01.jpg,2,field_wild,0.06951716542243958
park01.jpg,3,excavation,0.05879243090748787
park01.jpg,4,driveway,0.05778992548584938
park01.jpg,5,campsite,0.05618209391832352
park02.jpg,1,field_cultivated,0.31143298745155334
park02.jpg,2,field_road,0.14258958399295807
park02.jpg,3,pasture,0.13352273404598236
park02.jpg,4,park,0.06762100756168365
park02.jpg,5,farm,0.046386539936065674
park03.jpg,1,pasture,0.2596835196018219
park03.jpg,2,field_cultivated,0.21206781268119812
park03.jpg,3,hayfield,0.08274180442094803
park03.jpg,4,field_road,0.08045095950365067
park03.jpg,5,farm,0.07255540788173676
park04.jpg,1,field_wild,0.22001895308494568
park04.jpg,2,hayfield,0.13592015206813812
park04.jpg,3,golf_course,0.11271454393863678
park04.jpg,4,highway,0.07116571068763733
park04.jpg,5,driveway,0.052048370242118835
park05.jpg,1,zen_garden,0.2016705572605133
park05.jpg,2,botanical_garden,0.1801055520772934
park05.jpg,3,topiary_garden,0.13571929931640625
park05.jpg,4,japanese_garden,0.12300089001655579
park05.jpg,5,field_wild,0.09533994644880295
pasture01.jpg,1,pasture,0.18855006992816925
pasture01.jpg,2,field_cultivated,0.16438479721546173
pasture01.jpg,3,hayfield,0.16102951765060425
pasture01.jpg,4,tree_farm,0.08456657081842422
pasture01.jpg,5,farm,0.08264674991369247
pasture02.jpg,1,hayfield,0.30398574471473694
pasture02.jpg,2,tree_farm,0.12285356223583221
pasture02.jpg,3,pasture,0.09078224003314972
pasture02.jpg,4,wheat_field,0.07092535495758057
pasture02.jpg,5,farm,0.0681125670671463
pasture03.jpg,1,hayfield,0.281096875667572
pasture03.jpg,2,butte,0.24475537240505219
pasture03.jpg,3,pasture,0.0981612503528595
pasture03.jpg,4,badlands,0.04379793256521225
pasture03.jpg,5,desert_road,0.041327882558107376
pasture04.jpg,1,hayfield,0.3695013225078583
pasture04.jpg,2,pasture,0.11350467801094055
pasture04.jpg,3,field_cultivated,0.09799497574567795
pasture04.jpg,4,field_wild,0.08942631632089615
pasture04.jpg,5,golf_course,0.06767701357603073
pasture05.jpg,1,farm,0.21745875477790833
pasture05.jpg,2,field_cultivated,0.1657370924949646
pasture05.jpg,3,hayfield,0.1328556090593338
pasture05.jpg,4,pasture,0.11372176557779312
pasture05.jpg,5,barn,0.07603933662176132
pasture06.jpg,1,field_cultivated,0.6071668863296509
pasture06.jpg,2,pasture,0.058966413140296936
pasture06.jpg,3,lawn,0.05840601027011871
pasture06.jpg,4,golf_course,0.05680319294333458
pasture06.jpg,5,windmill,0.029058251529932022
pasture07.jpg,1,tundra,0.5300105214118958
pasture07.jpg,2,valley,0.08961199223995209
pasture07.jpg,3,mountain_path,0.07607215642929077
pasture07.jpg,4,mountain,0.06296710669994354
pasture07.jpg,5,pasture,0.03489725664258003
pasture08.jpg,1,hayfield,0.33270254731178284
pasture08.jpg,2,wheat_field,0.19250591099262238
pasture08.jpg,3,field_cultivated,0.09833486378192902
pasture08.jpg,4,corn_field,0.07727385312318802
pasture08.jpg,5,field_wild,0.06168092414736748
pasture09.jpg,1,hayfield,0.2781941592693329
pasture09.jpg,2,pasture,0.17102569341659546
pasture09.jpg,3,field_cultivated,0.0987580418586731
pasture09.jpg,4,wheat_field,0.0811057910323143
pasture09.jpg,5,field_road,0.07822229713201523
pasture10.jpg,1,tundra,0.45977237820625305
pasture10.jpg,2,wheat_field,0.14529351890087128
pasture10.jpg,3,pasture,0.11475623399019241
pasture10.jpg,4,field_cultivated,0.06155160069465637
pasture10.jpg,5,field_road,0.038463570177555084
pier01.jpg,1,promenade,0.14395423233509064
pier01.jpg,2,kasbah,0.1134527325630188
pier01.jpg,3,desert_vegetation,0.09825297445058823
pier01.jpg,4,hotel_outdoor,0.08766404539346695
pier01.jpg,5,palace,0.06972965598106384
pier02.jpg,1,dam,0.5213266611099243
pier02.jpg,2,boardwalk,0.10494998842477798
pier02.jpg,3,pier,0.09971883893013
pier02.jpg,4,lake_natural,0.06610766798257828
pier02.jpg,5,canal_natural,0.055571697652339935
pier03.jpg,1,iceberg,0.1297353059053421
pier03.jpg,2,hot_spring,0.07059111446142197
pier03.jpg,3,lagoon,0.06589014083147049
pier03.jpg,4,volcano,0.06263988465070724
pier03.jpg,5,ice_shelf,0.062119822949171066
pier04.jpg,1,pier,0.16625776886940002
pier04.jpg,2,coast,0.043811067938804626
pier04.jpg,3,bridge,0.03976908698678017
pier04.jpg,4,construction_site,0.03830406814813614
pier04.jpg,5,playground,0.035092949867248535
pier05.jpg,1,swamp,0.28051549196243286
pier05.jpg,2,marsh,0.10887803882360458
pier05.jpg,3,lake_natural,0.102607861161232
pier05.jpg,4,boardwalk,0.09233284741640091
pier05.jpg,5,river,0.06050891429185867
sky01.jpg,1,sky,0.5220542550086975
sky01.jpg,2,ocean,0.12067458778619766
sky01.jpg,3,volcano,0.04722873121500015
sky01.jpg,4,hot_spring,0.03492081165313721
sky01.jpg,5,coast,0.03335985913872719
sky02.jpg,1,sky,0.40326663851737976
sky02.jpg,2,volcano,0.13200794160366058
sky02.jpg,3,islet,0.06495214253664017
sky02.jpg,4,ocean,0.03706298768520355
sky02.jpg,5,ice_shelf,0.03180939331650734
sky03.jpg,1,islet,0.16503246128559113
sky03.jpg,2,sky,0.15923336148262024
sky03.jpg,3,iceberg,0.10772942751646042
sky03.jpg,4,ocean,0.09562766551971436
sky03.jpg,5,lake_natural,0.07395010441541672
sky04.jpg,1,sky,0.6430721282958984
sky04.jpg,2,volcano,0.04880240187048912
sky04.jpg,3,hot_spring,0.027247946709394455
sky04.jpg,4,ocean,0.02260431833565235
sky04.jpg,5,wave,0.01706116273999214
sky05.jpg,1,sky,0.2418569177389145
sky05.jpg,2,hot_spring,0.07918786257505417
sky05.jpg,3,ocean,0.0644650086760521
sky05.jpg,4,lake_natural,0.05981989577412605
sky05.jpg,5,coast,0.05111896991729736
sky06.jpg,1,sky,0.3111756443977356
sky06.jpg,2,ocean,0.0926312580704689
sky06.jpg,3,volcano,0.057509880512952805
sky06.jpg,4,islet,0.049141764640808105
sky06.jpg,5,coast,0.037920791655778885
snowfield01.jpg,1,snowfield,0.16706593334674835
snowfield01.jpg,2,tundra,0.1637633591890335
